Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,RST Flag Cnt,Label
23/02/2018 09:00:08,192.168.10.6,172.16.0.2,3389,6,3527.0,26,12,10712.0,8244.0,5359344.076901329,10743.567995476391,0,0,1,0,Benign
23/02/2018 09:00:29,192.168.10.15,10.0.0.1,80,17,3680.0,16,38,12288.0,34808.0,12763143.631436314,14634.146341463415,0,1,0,0,Benign
23/02/2018 09:00:12,192.168.10.13,172.16.0.2,22,17,11052.0,18,39,9810.0,28353.0,3449918.6403905265,5152.77526667872,1,0,1,0,Benign
23/02/2018 09:00:35,192.168.10.13,172.16.0.1,80,17,34834.0,48,16,40128.0,8352.0,1391344.2773504765,1836.7581219148203,1,1,1,0,Benign
23/02/2018 09:00:09,192.168.10.13,172.16.0.1,8080,6,14952.0,30,7,1440.0,1988.0,229113.75484560887,2472.9314262799094,0,0,1,0,Benign
23/02/2018 09:00:13,192.168.10.10,10.0.0.1,22,6,1695.0,7,5,3390.0,25152.0,16740175.953079179,7038.123167155425,1,1,0,0,Brute Force -Web
23/02/2018 09:00:37,192.168.10.12,10.0.0.1,80,17,33014.0,39,21,18330.0,3717.0,667605.3779069766,1816.8604651162789,0,1,0,0,Benign
23/02/2018 09:00:14,192.168.10.2,172.16.0.2,8080,17,16732.0,21,14,3633.0,11592.0,inf,2090.5507107872418,0,1,0,0,Benign
23/02/2018 09:00:14,192.168.10.4,10.0.0.1,22,6,1737.0,9,8,6288.0,15072.0,12226674.298797939,9730.967372638808,1,0,1,0,Brute Force -XSS
23/02/2018 09:00:30,192.168.10.12,172.16.0.2,3389,6,18804.0,27,6,1161.0,5250.0,340756.8831721059,1754.0129690655895,0,0,0,0,Benign
23/02/2018 09:00:40,192.168.10.5,172.16.0.1,21,6,3230.0,16,36,3824.0,12996.0,5191358.024691358,16049.382716049384,0,1,1,0,Benign
23/02/2018 09:00:20,192.168.10.12,10.0.0.1,3389,6,27551.0,6,1,840.0,147.0,35811.47273320997,253.98207612205655,1,0,1,0,Benign
23/02/2018 09:00:05,192.168.10.2,10.0.0.1,3389,17,17260.0,6,41,1896.0,5863.0,449276.2015055008,2721.482339316734,1,1,1,0,Benign
23/02/2018 09:00:48,192.168.10.15,172.16.0.1,80,6,32991.0,37,24,27269.0,15072.0,1283021.7266143449,1848.4288354898335,0,0,1,0,Benign
23/02/2018 09:00:27,192.168.10.5,10.0.0.1,22,17,42635.0,7,36,5117.0,7740.0,301489.0374018056,1008.3245398053699,0,1,1,0,Benign
23/02/2018 09:00:39,192.168.10.1,10.0.0.1,80,6,5568.0,29,16,11281.0,15072.0,4724453.209035497,8067.407673001077,0,1,1,0,Benign
23/02/2018 09:00:17,192.168.10.5,10.0.0.1,22,6,2085.0,5,9,7722.0,8730.0,7852983.293556086,6682.577565632458,1,1,0,1,Brute Force -Web
23/02/2018 09:00:23,192.168.10.15,10.0.0.1,443,17,49470.0,4,47,2764.0,36895.0,801515.7639450282,1030.7194826192401,0,1,1,0,Benign
23/02/2018 09:00:23,192.168.10.7,10.0.0.1,21,6,2128.0,7,9,21516.0,4886.0,12348924.228250701,7483.629560336763,1,0,1,0,Brute Force -XSS
23/02/2018 09:00:54,192.168.10.10,172.16.0.2,22,6,2946.0,6,5,13296.0,500.0,4667117.726657646,3721.2449255751017,0,1,0,1,Brute Force -Web
23/02/2018 09:00:54,192.168.10.5,172.16.0.2,8080,17,49903.0,2,48,334.0,7392.0,154789.3334401859,1001.7430328772062,1,0,1,0,Benign
23/02/2018 09:00:37,192.168.10.11,172.16.0.2,3389,6,22667.0,13,22,5668.0,8734.0,635092.8253296291,1543.4140318384266,1,1,1,0,Benign
23/02/2018 09:00:25,192.168.10.3,172.16.0.2,80,6,45352.0,27,37,18117.0,23680.0,921409.9907411488,1410.872536484282,0,1,0,0,Benign
23/02/2018 09:00:19,192.168.10.4,172.16.0.2,3389,17,8133.0,28,4,17108.0,3944.0,2585287.9774039052,3929.755618322486,0,0,0,0,Benign
23/02/2018 09:00:52,192.168.10.11,172.16.0.1,80,6,10820.0,46,44,33028.0,10164.0,3988180.9787626965,8310.249307479226,1,0,1,0,Benign
23/02/2018 09:00:13,192.168.10.14,10.0.0.1,22,17,43849.0,17,44,12580.0,11132.0,540641.601495702,1390.8205841446452,0,0,1,0,Benign
23/02/2018 09:00:40,192.168.10.7,10.0.0.1,21,17,7463.0,41,41,3772.0,37802.0,5563227.619429948,10972.83554128195,1,1,1,0,Benign
23/02/2018 09:00:20,192.168.10.10,172.16.0.1,21,17,25294.0,11,37,1826.0,6105.0,313428.7069238065,1896.93329117926,1,1,0,0,Benign
23/02/2018 09:00:20,192.168.10.15,172.16.0.2,22,17,22140.0,22,1,12298.0,923.0,596884.8758465011,1038.3747178329572,1,1,0,0,Benign
23/02/2018 09:00:14,192.168.10.8,172.16.0.1,80,6,21579.0,11,32,3850.0,8992.0,594839.9647968872,1991.75506044745,0,0,1,0,Benign
23/02/2018 09:00:42,192.168.10.13,172.16.0.2,21,17,36650.0,19,45,10089.0,34425.0,1214238.9525368246,1745.7719585379157,0,1,0,0,Benign
23/02/2018 09:00:21,192.168.10.2,172.16.0.2,3389,17,47815.0,15,5,9195.0,4520.0,286774.6994249869,418.19132253005745,1,1,1,0,Benign
23/02/2018 09:00:43,192.168.10.4,172.16.0.2,21,6,21288.0,41,36,24805.0,21492.0,2173772.185181707,3615.362944877453,1,1,1,0,Benign
23/02/2018 09:00:29,192.168.10.5,172.16.0.1,22,6,2341.0,8,7,21608.0,28950.0,21504891.5355168,6380.263717566992,0,0,0,1,Brute Force -Web
23/02/2018 09:00:07,192.168.10.8,172.16.0.1,3389,6,9499.0,22,48,9768.0,27456.0,3914607.214218109,7361.447050163003,1,0,1,0,Benign
23/02/2018 09:00:22,192.168.10.14,10.0.0.1,3389,6,7804.0,39,25,25467.0,18200.0,5588303.045815203,8190.427437931918,0,0,1,0,Benign
23/02/2018 09:00:15,192.168.10.7,10.0.0.1,21,6,31106.0,45,44,26010.0,13904.0,1282748.425247461,2860.264815528988,0,1,1,0,Benign
23/02/2018 09:01:10,192.168.10.6,10.0.0.1,21,17,10827.0,2,29,1340.0,5394.0,621389.6834917413,2860.5702685244996,1,0,0,0,Benign
23/02/2018 09:00:55,192.168.10.11,172.16.0.1,22,6,1681.0,6,9,1608.0,13498.0,8933175.63571851,8870.490833826138,1,0,0,0,Brute Force -XSS
23/02/2018 09:00:32,192.168.10.8,172.16.0.2,22,6,2292.0,7,5,29197.0,7215.0,15817549.956559513,5212.858384013901,0,1,0,0,Brute Force -Web
23/02/2018 09:00:48,192.168.10.4,172.16.0.1,22,6,2169.0,9,7,25049.0,22287.0,21723726.480036713,7342.817806333181,0,1,0,1,Brute Force -Web
23/02/2018 09:01:05,192.168.10.11,10.0.0.1,443,6,28534.0,19,3,11571.0,2616.0,497022.1412556054,770.7399103139013,0,1,1,0,Benign
23/02/2018 09:00:49,192.168.10.7,172.16.0.2,21,6,1969.0,5,9,6838.0,29808.0,18517433.04699343,7074.279939363315,0,1,0,0,Brute Force -XSS
23/02/2018 09:01:15,192.168.10.5,10.0.0.1,21,6,27197.0,21,34,15057.0,19992.0,1288234.6454956445,2021.5385746315287,0,1,1,0,Benign
23/02/2018 09:00:42,192.168.10.4,10.0.0.1,443,6,11209.0,37,18,15984.0,15102.0,2770835.190302166,4902.397718156699,1,1,0,0,Benign
23/02/2018 09:00:34,192.168.10.14,172.16.0.1,3389,6,21522.0,39,48,36231.0,17184.0,2480726.3607653724,4040.4978636448077,0,1,1,0,Benign
23/02/2018 09:00:26,192.168.10.7,172.16.0.1,8080,17,236.0,5,2,2735.0,1150.0,15792682.926829267,28455.284552845525,1,1,1,0,Benign
23/02/2018 09:00:17,192.168.10.3,172.16.0.1,21,17,46280.0,42,26,38934.0,6292.0,977014.4739684596,1468.9997839706198,0,1,1,0,Benign
23/02/2018 09:00:35,192.168.10.14,10.0.0.1,21,6,29035.0,15,7,4200.0,6174.0,357169.90876226546,757.4453434326047,0,0,1,0,Benign
23/02/2018 09:00:27,192.168.10.3,10.0.0.1,443,6,43285.0,13,41,1508.0,8528.0,231805.05832082225,1247.2571890518536,0,1,0,0,Benign
23/02/2018 09:00:54,192.168.10.8,10.0.0.1,22,6,34426.0,35,4,24220.0,736.0,724706.702288303,1132.5357184341967,1,0,1,0,Benign
23/02/2018 09:00:27,192.168.10.1,172.16.0.1,443,17,1709.0,1,24,623.0,17328.0,10442699.243746364,14543.339150668993,0,0,1,0,Benign
23/02/2018 09:00:55,192.168.10.11,172.16.0.2,22,6,5152.0,2,23,376.0,12788.0,2550174.351026734,4843.084075939559,1,1,1,0,Benign
23/02/2018 09:00:28,192.168.10.12,10.0.0.1,80,6,23284.0,33,1,2178.0,98.0,97707.56417961707,1459.6033313299563,1,1,1,0,Benign
23/02/2018 09:00:19,192.168.10.4,172.16.0.2,8080,17,48858.0,22,14,14234.0,12866.0,554555.1281001882,736.6783989522796,1,0,1,0,Benign
23/02/2018 09:00:19,192.168.10.2,172.16.0.1,3389,17,18187.0,16,21,10272.0,9177.0,1068802.549870858,2033.3021926691215,0,0,1,0,Benign
23/02/2018 09:01:17,192.168.10.3,10.0.0.1,22,17,905.0,10,49,2730.0,41307.0,48127868.85245901,64480.87431693989,1,1,0,0,Benign
23/02/2018 09:01:18,192.168.10.3,172.16.0.1,3389,6,44524.0,41,48,34850.0,20880.0,1251403.4221044595,1998.473076750348,1,0,1,0,Benign
23/02/2018 09:00:09,192.168.10.5,10.0.0.1,443,6,25900.0,6,7,2436.0,2072.0,173986.87765341566,501.7367811655732,1,0,1,0,Benign
23/02/2018 09:00:20,192.168.10.8,172.16.0.1,21,17,15367.0,21,15,15981.0,13860.0,1940625.60967679,2341.158873642453,0,1,1,0,Benign
23/02/2018 09:01:00,192.168.10.10,10.0.0.1,443,17,33958.0,41,47,12833.0,29939.0,1259185.1154027318,2590.673575129533,1,1,0,0,Benign
23/02/2018 09:01:21,192.168.10.9,10.0.0.1,3389,6,49247.0,39,19,37011.0,8987.0,933836.8150719694,1177.4976145522464,1,0,1,0,Benign
23/02/2018 09:00:10,192.168.10.4,172.16.0.1,21,17,21381.0,33,14,2013.0,966.0,139264.1765228367,2197.18573231733,0,1,1,0,Benign
23/02/2018 09:01:23,192.168.10.12,10.0.0.1,80,6,26453.0,5,12,3445.0,2988.0,243094.13142878737,642.4063787174546,0,1,0,0,Benign
23/02/2018 09:01:24,192.168.10.9,172.16.0.1,21,17,2635.0,38,33,34846.0,20196.0,20809829.867674857,26843.100189035915,0,0,0,0,Benign
23/02/2018 09:00:53,192.168.10.3,172.16.0.1,21,6,2358.0,9,9,1820.0,5898.0,3259290.5405405406,7601.351351351352,1,1,1,1,Brute Force -Web
23/02/2018 09:00:53,192.168.10.2,172.16.0.2,21,17,2991.0,49,31,15925.0,1798.0,5905698.100633122,26657.780739753412,0,1,1,0,Benign
23/02/2018 09:00:43,192.168.10.3,10.0.0.1,21,6,11042.0,6,21,990.0,6279.0,657709.0119435397,2442.99674267101,0,1,1,0,Benign
23/02/2018 09:00:10,192.168.10.4,172.16.0.2,21,6,2128.0,26,9,4888.0,2061.0,3250233.8634237605,16370.439663236668,1,1,1,0,Benign
23/02/2018 09:01:39,192.168.10.14,172.16.0.2,22,17,33888.0,44,3,39380.0,2898.0,1247212.224910024,1386.5124786123074,0,1,1,0,Benign
23/02/2018 09:01:17,192.168.10.4,10.0.0.1,22,6,26151.0,15,7,1845.0,1680.0,134742.5557127021,840.9464470012614,0,0,1,0,Benign
23/02/2018 09:01:40,192.168.10.12,10.0.0.1,3389,6,27223.0,16,7,7456.0,329.0,285866.4120735872,844.5635809495832,1,1,0,0,Benign
23/02/2018 09:00:22,192.168.10.15,10.0.0.1,3389,17,11819.0,43,16,27133.0,7232.0,2905148.3641897035,4987.741990024517,1,0,0,0,Benign
23/02/2018 09:01:42,192.168.10.1,172.16.0.1,80,17,22984.0,40,20,32240.0,10520.0,1859615.5518830998,2609.376359050187,1,1,0,0,Benign
23/02/2018 09:01:32,192.168.10.13,172.16.0.2,3389,6,20309.0,24,2,2232.0,670.0,142821.98927112555,1279.5905310300705,0,0,1,0,Benign
23/02/2018 09:01:32,192.168.10.11,10.0.0.1,21,6,20569.0,12,23,1632.0,7751.0,455950.2405364692,1700.7629136498372,1,1,0,0,Benign
23/02/2018 09:01:45,192.168.10.12,172.16.0.1,22,17,25042.0,4,39,3492.0,18057.0,860170.8446431423,1716.429825961999,0,1,1,0,Benign
23/02/2018 09:01:34,192.168.10.6,172.16.0.2,22,6,41169.0,29,32,25056.0,21024.0,1119016.974671556,1481.337574977537,1,0,0,0,Benign
23/02/2018 09:01:35,192.168.10.13,172.16.0.1,80,6,35016.0,34,37,16048.0,5624.0,618740.3643008051,2027.0656084051845,0,1,1,0,Benign
23/02/2018 09:00:12,192.168.10.4,172.16.0.1,22,6,39678.0,6,1,2928.0,810.0,94184.64019350937,176.37573069945574,1,0,0,0,Benign
23/02/2018 09:00:48,192.168.10.14,10.0.0.1,22,17,19734.0,48,16,38640.0,13552.0,2643435.9805510533,3241.4910858995136,0,1,1,0,Benign
23/02/2018 09:01:25,192.168.10.12,172.16.0.2,8080,17,37661.0,36,5,1872.0,1825.0,98139.15213294045,1088.370364471344,0,0,1,0,Benign
23/02/2018 09:00:24,192.168.10.4,10.0.0.1,80,6,48187.0,19,7,8607.0,6083.0,304790.75461128284,539.4526630288192,0,0,1,0,Benign
23/02/2018 09:01:14,192.168.10.14,172.16.0.2,22,17,16011.0,27,32,20304.0,5984.0,1640846.3891142874,3682.666500218463,0,1,1,0,Benign
23/02/2018 09:01:27,192.168.10.2,172.16.0.1,22,6,22789.0,19,27,798.0,14229.0,659107.855607702,2017.6323522961534,1,0,1,0,Benign
23/02/2018 09:00:12,192.168.10.7,10.0.0.1,3389,6,17152.0,11,37,10989.0,19721.0,1789418.4826943246,2796.8768208833467,1,0,0,0,Benign
23/02/2018 09:00:25,192.168.10.6,172.16.0.2,443,6,44262.0,39,18,22308.0,10458.0,740106.6136610046,1287.4954824719912,1,0,0,0,Benign
23/02/2018 09:00:25,192.168.10.1,172.16.0.1,22,6,2110.0,9,7,37810.0,30044.0,32006603.773584906,7547.169811320755,0,0,1,1,Brute Force -XSS
23/02/2018 09:01:04,192.168.10.2,172.16.0.1,80,6,13626.0,12,4,9528.0,176.0,711645.6438838369,1173.3646230566148,0,0,0,0,Benign
23/02/2018 09:00:13,192.168.10.8,172.16.0.1,21,6,24802.0,4,49,3852.0,44198.0,1936562.9534096404,2136.0631952281155,0,1,1,0,Benign
23/02/2018 09:01:05,192.168.10.8,172.16.0.1,21,6,33074.0,33,5,16005.0,2565.0,561298.5128763148,1148.5914641518557,0,1,1,0,Benign
23/02/2018 09:00:52,192.168.10.15,172.16.0.1,21,6,2741.0,5,6,17724.0,6912.0,8955288.985823337,3998.545983278808,0,0,1,0,Brute Force -XSS
23/02/2018 09:01:33,192.168.10.12,172.16.0.1,3389,17,14924.0,18,42,10458.0,23394.0,2266773.8047408597,4017.6777822418644,0,0,1,0,Benign
23/02/2018 09:01:20,192.168.10.14,172.16.0.1,22,17,12100.0,29,29,17748.0,3045.0,1717010.7349298103,4789.4302229562345,0,1,1,0,Benign
23/02/2018 09:00:13,192.168.10.2,10.0.0.1,80,17,30917.0,37,16,13468.0,2496.0,516183.2702816309,1713.7129369159634,1,1,1,0,Benign
23/02/2018 09:02:02,192.168.10.7,172.16.0.2,443,17,48364.0,2,12,682.0,10512.0,231405.30036796627,289.4116674246496,1,1,0,0,Benign
23/02/2018 09:01:35,192.168.10.15,172.16.0.1,80,17,1048.0,14,36,7420.0,9468.0,15962192.816635158,47258.979206049145,0,1,0,0,Benign
23/02/2018 09:01:09,192.168.10.4,172.16.0.1,443,17,19036.0,47,46,35767.0,20746.0,2967184.7107004095,4882.915047779061,1,1,0,0,Benign
23/02/2018 09:00:41,192.168.10.9,172.16.0.1,80,17,26621.0,15,33,9210.0,31185.0,1516841.2752055875,1802.41072434381,0,0,0,0,Benign
23/02/2018 09:01:24,192.168.10.6,10.0.0.1,443,17,9756.0,47,32,12549.0,9184.0,2225373.745648167,8089.289371288142,0,1,1,0,Benign
23/02/2018 09:01:38,192.168.10.15,172.16.0.1,3389,6,36000.0,9,14,5499.0,12866.0,509997.2229936129,638.7114690363787,0,1,1,0,Benign
23/02/2018 09:00:56,192.168.10.3,172.16.0.2,8080,17,41131.0,7,14,2632.0,11508.0,343696.0696142534,510.43970734790105,0,0,1,0,Benign
23/02/2018 09:00:57,192.168.10.14,10.0.0.1,21,6,1613.0,7,6,2142.0,9870.0,7401109.057301293,8009.858287122612,1,1,1,0,Brute Force -Web
23/02/2018 09:01:26,192.168.10.6,172.16.0.2,80,17,43480.0,32,32,18336.0,25984.0,1019084.8470912853,1471.6026672798343,1,1,0,0,Benign
23/02/2018 09:00:14,192.168.10.3,10.0.0.1,21,17,34030.0,15,37,14355.0,26270.0,1193448.8836662748,1527.614571092832,0,1,0,0,Benign
23/02/2018 09:02:11,192.168.10.3,172.16.0.1,443,17,41279.0,19,13,12027.0,12324.0,589769.6723098161,775.0248250139261,1,1,1,0,Benign
23/02/2018 09:00:14,192.168.10.10,172.16.0.1,22,17,4328.0,25,11,3125.0,4719.0,1808206.5467957584,8298.755186721992,1,0,0,0,Benign
23/02/2018 09:00:44,192.168.10.7,172.16.0.1,22,6,2562.0,6,7,9430.0,3379.0,4980171.073094868,5054.43234836703,1,0,1,1,Brute Force -Web
23/02/2018 09:02:14,192.168.10.9,10.0.0.1,443,6,34047.0,8,11,6032.0,4543.0,310508.8528055906,557.8882461755292,0,0,0,0,Benign
23/02/2018 09:00:15,192.168.10.3,172.16.0.1,22,6,2125.0,7,5,13454.0,31344.0,20982669.789227165,5620.608899297424,0,0,0,1,Brute Force -XSS
23/02/2018 09:01:30,192.168.10.11,10.0.0.1,21,6,41277.0,2,48,1908.0,47424.0,1194855.523530409,1211.0349504686703,0,1,1,0,Benign
23/02/2018 09:01:00,192.168.10.3,10.0.0.1,21,6,12471.0,16,14,8416.0,9156.0,1407900.0080121786,2403.65355340117,1,0,1,0,Benign
23/02/2018 09:01:31,192.168.10.2,172.16.0.1,443,6,9429.0,29,8,4263.0,6896.0,1182222.6930818944,3919.906769784935,1,1,1,0,Benign
23/02/2018 09:02:18,192.168.10.7,10.0.0.1,21,6,1114.0,6,7,8793.0,25233.0,30272241.99288256,11565.836298932385,1,0,1,1,Brute Force -XSS
23/02/2018 09:00:15,192.168.10.8,172.16.0.1,80,17,35913.0,6,40,3924.0,35560.0,1099128.6919243936,1280.5166606352475,1,1,1,0,Benign
23/02/2018 09:01:49,192.168.10.14,172.16.0.2,8080,6,35171.0,32,5,26272.0,4920.0,886614.934197436,1051.7040447969073,1,0,1,0,Benign
23/02/2018 09:01:02,192.168.10.3,172.16.0.1,21,6,30605.0,49,4,40327.0,2308.0,1392617.997713539,1731.1775273558712,0,0,0,0,Benign
23/02/2018 09:01:03,192.168.10.1,10.0.0.1,3389,17,33136.0,22,37,5082.0,35446.0,1222711.639413504,1780.0036203463465,1,0,1,0,Benign
23/02/2018 09:02:07,192.168.10.11,172.16.0.2,8080,6,4320.0,45,34,27720.0,33116.0,14049884.526558893,18244.803695150116,1,0,0,0,Benign
23/02/2018 09:01:52,192.168.10.2,172.16.0.2,8080,17,32642.0,36,46,32400.0,8786.0,1261362.244272939,2511.331618277594,1,0,1,0,Benign
23/02/2018 09:00:32,192.168.10.6,172.16.0.2,22,6,1997.0,9,8,18864.0,25860.0,22284005.97907324,8470.353761833581,1,0,0,0,Brute Force -XSS
23/02/2018 09:01:53,192.168.10.9,10.0.0.1,443,6,,40,31,36800.0,29512.0,15167429.094236048,16239.707227813358,1,1,1,0,Benign
23/02/2018 09:01:54,192.168.10.13,172.16.0.2,8080,17,25651.0,45,9,32715.0,7542.0,1568800.9040957096,2104.3607030123535,0,0,0,0,Benign
23/02/2018 09:00:32,192.168.10.15,172.16.0.2,22,6,1297.0,7,9,9540.0,22672.0,24645753.63427697,12241.77505738332,0,0,0,0,Brute Force -XSS
23/02/2018 09:00:33,192.168.10.13,172.16.0.1,80,17,8953.0,30,12,23310.0,11916.0,3930157.313399532,4685.931049871695,1,1,1,0,Benign
23/02/2018 09:02:29,192.168.10.5,10.0.0.1,8080,17,37241.0,11,10,4345.0,1640.0,160666.82773616814,563.743255214625,1,0,1,0,Benign
23/02/2018 09:02:30,192.168.10.7,10.0.0.1,21,6,2477.0,8,9,1782.0,4242.0,2422195.416164053,6835.544833132288,1,1,1,0,Brute Force -Web
